event_id,investigation_type,event_date,location,country,injury_severity,aircraft_damage,aircraft_category,make,model,amateur_built,number_of_engines,engine_type,purpose_of_flight,total_fatal_injuries,total_serious_injuries,total_minor_injuries,total_uninjured,weather_condition,broad_phase_of_flight,state_code,US_State,Abbreviation
20020917X04043,Accident,1982-07-22,"TOWER CITY, PA",United States,Non-Fatal,Substantial,Airplane,Bucker Jungmann,BU-131,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Takeoff,PA,Pennsylvania,PA
20020917X03221,Accident,1982-07-23,"GLENWOOD SPRING, CO",United States,Non-Fatal,Destroyed,Airplane,Steen,SKYBOLT,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Climb,CO,Colorado,CO
20020917X04129,Accident,1982-07-24,"KENT, WA",United States,Non-Fatal,Destroyed,Airplane,Aeronca,7AC,Yes,1.0,Reciprocating,Personal,0.0,1.0,1.0,0.0,VMC,Maneuvering,WA,Washington,WA
20020917X02998,Accident,1982-07-24,"BOLINGBROOK, IL",United States,Non-Fatal,Destroyed,Airplane,Austin,S.E. 5A,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Maneuvering,IL,Illinois,IL
20020917X04179,Accident,1982-07-25,"TIETON, WA",United States,Non-Fatal,Substantial,Airplane,Piper,PA-22-150,Yes,1.0,Reciprocating,Personal,0.0,2.0,1.0,0.0,VMC,Takeoff,WA,Washington,WA
20020917X03703,Accident,1982-07-25,"MESA, AZ",United States,Non-Fatal,Substantial,Airplane,Hallquist,THUNDERBOLT,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Approach,AZ,Arizona,AZ
20020917X03010,Accident,1982-07-27,"NOBLE, IL",United States,Non-Fatal,Substantial,Airplane,Q-berry,HAWK,Yes,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Approach,IL,Illinois,IL
20020917X03234,Accident,1982-07-28,"WOODS CROSS, UT",United States,Non-Fatal,Substantial,Airplane,Oar,ACAPELLA,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Takeoff,UT,Utah,UT
20020917X02825,Accident,1982-07-30,"ASHLAND, KY",United States,Non-Fatal,Destroyed,Gyrocraft,Benson,B8M,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Landing,KY,Kentucky,KY
20020917X03883,Accident,1982-07-30,"NEOSHO, MO",United States,Fatal(2),Substantial,Airplane,Thorp,T-18,Yes,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,Approach,MO,Missouri,MO
20020917X03083,Accident,1982-08-03,"OSHKOSH, WI",United States,Fatal(3),Destroyed,Airplane,Corben,B,Yes,1.0,Reciprocating,Personal,3.0,0.0,0.0,0.0,VMC,Other,WI,Wisconsin,WI
20020917X03083,Accident,1982-08-03,"OSHKOSH, WI",United States,Fatal(3),Destroyed,Airplane,Starduster,II,Yes,1.0,Reciprocating,Personal,3.0,0.0,0.0,0.0,VMC,Other,WI,Wisconsin,WI
20020917X03027,Accident,1982-08-03,"PERU, IL",United States,Non-Fatal,Substantial,Airplane,Sonerai,II,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Approach,IL,Illinois,IL
20020917X03017,Accident,1982-08-03,"GENEVA, OH",United States,Non-Fatal,Substantial,Airplane,Thorp,T-18,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,OH,Ohio,OH
20020917X02857,Accident,1982-08-04,"SUFFOLK, VA",United States,Non-Fatal,Substantial,Gyrocraft,Benson,B8M,Yes,1.0,Reciprocating,Unknown,0.0,0.0,1.0,0.0,VMC,Takeoff,VA,Virginia,VA
20020917X03019,Accident,1982-08-05,"MILWAUKEE, WI",United States,Non-Fatal,Substantial,Airplane,Breezy,RLU1,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,IMC,Cruise,WI,Wisconsin,WI
20020917X03990,Accident,1982-08-10,"LEBANON, NH",United States,Non-Fatal,Minor,Airplane,Cessna,182A,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Takeoff,NH,New Hampshire,NH
20020917X03024,Accident,1982-08-10,"YOUNGSTOWN, OH",United States,Non-Fatal,Substantial,Airplane,Quickie,QUICKIE,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Takeoff,OH,Ohio,OH
20020917X02877,Accident,1982-08-14,"MERIDAN, MS",United States,Fatal(1),Destroyed,Airplane,Eaa,BIPLANE,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Maneuvering,MS,Mississippi,MS
20020917X03099,Accident,1982-08-14,"SAGINAW, MI",United States,Non-Fatal,Substantial,Airplane,Von Berg,VEE BEE 4,Yes,1.0,Reciprocating,Unknown,0.0,0.0,1.0,0.0,VMC,Takeoff,MI,Michigan,MI
20020917X03611,Accident,1982-08-15,"SPARKS, NV",United States,Non-Fatal,Destroyed,Glider,Menees,LP-49MS,Yes,0.0,Unknown,Personal,0.0,1.0,0.0,0.0,VMC,Climb,NV,Nevada,NV
20020917X02881,Accident,1982-08-19,"SWANSEA, SC",United States,Fatal(1),Destroyed,Airplane,Smith,MINIPLANE,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Maneuvering,SC,South Carolina,SC
20020917X03188,Accident,1982-08-20,"BROOMFIELD, CO",United States,Non-Fatal,Substantial,Airplane,Quicksilver,MXII,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,1.0,VMC,Takeoff,CO,Colorado,CO
20020917X03043,Accident,1982-08-20,"WEST CHICAGO, IL",United States,Non-Fatal,Substantial,Airplane,Cassutt,CASSUTT,Yes,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Landing,IL,Illinois,IL
20020917X03040,Accident,1982-08-21,"PLAINFIELD TWP, IL",United States,Fatal(2),Destroyed,Airplane,Mustang,II,Yes,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,Maneuvering,IL,Illinois,IL
20020917X03877,Accident,1982-08-22,"OZARK, MO",United States,Non-Fatal,Substantial,Airplane,Lawson Special,DG-1,Yes,1.0,Reciprocating,Personal,0.0,2.0,2.0,0.0,VMC,Takeoff,MO,Missouri,MO
20020917X03090,Accident,1982-08-28,"WILLIAMSBURG, OH",United States,Fatal(1),Destroyed,Gyrocraft,Bently,B8M,Yes,1.0,Reciprocating,Instructional,1.0,0.0,0.0,0.0,VMC,Approach,OH,Ohio,OH
20020917X03637,Accident,1982-08-30,"WINTERS, CA",United States,Non-Fatal,Substantial,Airplane,Lindgren Evans,VP-1,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Maneuvering,CA,California,CA
20020917X04831,Accident,1982-09-01,"PALO ALTO, CA",United States,Non-Fatal,Substantial,Airplane,Falkenthal,VARIEZE,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Approach,CA,California,CA
20020917X04760,Accident,1982-09-02,"NEAR ISLETON, CA",United States,Fatal(2),Destroyed,Airplane,Champion,7EC,Yes,1.0,Reciprocating,Unknown,2.0,0.0,0.0,0.0,VMC,Maneuvering,CA,California,CA
20020917X04968,Accident,1982-09-02,"INDEPENDENCE, MO",United States,Non-Fatal,Substantial,Airplane,Villine's,BREEZY RLV-1,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,1.0,VMC,Takeoff,MO,Missouri,MO
20020917X04734,Accident,1982-09-04,"SUSANVILLE, CA",United States,Fatal(2),Destroyed,Airplane,Varieze,HAMLIN,Yes,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,Maneuvering,CA,California,CA
20020917X04521,Accident,1982-09-04,"CONIFER, CO",United States,Non-Fatal,Substantial,Airplane,Davenport,BD-2,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,CO,Colorado,CO
20020917X04625,Accident,1982-09-05,"FORT WORTH, TX",United States,Non-Fatal,Destroyed,Airplane,Bennet,VP-1,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Takeoff,TX,Texas,TX
20020917X04956,Accident,1982-09-05,"MONDAMIN, IA",United States,Non-Fatal,Substantial,Helicopter,Scorpion,133,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Landing,IA,Iowa,IA
20020917X04393,Accident,1982-09-05,"LITCHFIELD, IL",United States,Non-Fatal,Substantial,Airplane,Rutan,VARIEZE,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Landing,IL,Illinois,IL
20020917X04400,Accident,1982-09-09,"ZILWAUKER, MI",United States,Non-Fatal,Destroyed,Gyrocraft,Bensen,BM8,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Cruise,MI,Michigan,MI
20020917X04410,Accident,1982-09-11,"BLAINE, MN",United States,Fatal(1),Destroyed,Airplane,Cassutt,MARK II,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Takeoff,MN,Minnesota,MN
20020917X04402,Accident,1982-09-12,"MARSHALL, MI",United States,Non-Fatal,Substantial,Airplane,Breezy,RLU-1,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,Landing,MI,Michigan,MI
20020917X04774,Accident,1982-09-13,"CANYON COUNTRY, CA",United States,Non-Fatal,Destroyed,Airplane,Long-ez,RUTAN,Yes,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,Maneuvering,CA,California,CA
20020917X04285,Accident,1982-09-14,"WALLS, MS",United States,Non-Fatal,Substantial,Gyrocraft,Benson,B8M,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Takeoff,MS,Mississippi,MS
20020917X04419,Accident,1982-09-18,"FOOTVILLE, WI",United States,Fatal(2),Destroyed,Airplane,Flitecraft,SENIOR AERO,Yes,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,Maneuvering,WI,Wisconsin,WI
20020917X05051,Accident,1982-09-19,"BUTLER, PA",United States,Fatal(1),Destroyed,Airplane,Foster,AIRSPEED,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Takeoff,PA,Pennsylvania,PA
20020917X04270,Accident,1982-09-22,"WALTERBORO, SC",United States,Non-Fatal,Destroyed,Airplane,Beech,C33,Yes,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,IMC,Landing,SC,South Carolina,SC
20020917X04272,Accident,1982-09-23,"LONDON, KY",United States,Non-Fatal,Substantial,Airplane,Piper,PA-31,Yes,2.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,Cruise,KY,Kentucky,KY
20020917X04961,Accident,1982-09-24,"TOPEKA, KS",United States,Non-Fatal,Substantial,Airplane,Pitts,SC 1,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Cruise,KS,Kansas,KS
20020917X05121,Accident,1982-09-25,"HARRINGTON, WA",United States,Non-Fatal,Destroyed,Airplane,Tanke,GOLDWING,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Approach,WA,Washington,WA
20020917X04629,Accident,1982-09-25,"TAHLEQUAH, OK",United States,Fatal(1),Destroyed,Airplane,Mustang,II,Yes,1.0,Reciprocating,Unknown,1.0,0.0,0.0,0.0,VMC,Maneuvering,OK,Oklahoma,OK
20020917X04284,Accident,1982-09-25,"HOLLY SPRINGS, NC",United States,Non-Fatal,Substantial,Airplane,Wainscott,SCAMP B,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Takeoff,NC,North Carolina,NC
20020917X04768,Accident,1982-09-26,"AGOURA, CA",United States,Fatal(3),Destroyed,Airplane,Aero Commander,520,Yes,2.0,Reciprocating,Business,3.0,0.0,0.0,0.0,IMC,Climb,CA,California,CA
20020917X04632,Accident,1982-09-26,"COUSHATTA, LA",United States,Fatal(1),Substantial,Airplane,Ken Brock,KB-2,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Landing,LA,Louisiana,LA
20020917X04619,Accident,1982-09-26,"LOS LUNAS, NM",United States,Non-Fatal,Substantial,Airplane,Saville Hummer,FALCON AA-1A,Yes,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Cruise,NM,New Mexico,NM
20020917X04523,Accident,1982-09-26,"COLORADO SPRING, CO",United States,Non-Fatal,Substantial,Airplane,Quickie,Q2,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,CO,Colorado,CO
20020917X04438,Accident,1982-10-01,"MT. VERNON, OH",United States,Non-Fatal,Destroyed,Gyrocraft,Benson,GYROCOPTER,Yes,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Landing,OH,Ohio,OH
20020917X04991,Accident,1982-10-01,"OLATHE, KS",United States,Non-Fatal,Substantial,Airplane,Piper,PA-32-301,Yes,1.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC,Landing,KS,Kansas,KS
20020917X04582,Accident,1982-10-02,"MANHATTAN, MT",United States,Non-Fatal,Substantial,Helicopter,Scorpion,133,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Cruise,MT,Montana,MT
20020917X04806,Accident,1982-10-03,"EL MIRAGE, CA",United States,Non-Fatal,Destroyed,Airplane,Cougar,A,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Takeoff,CA,California,CA
20020917X04446,Accident,1982-10-05,"SANDWICH, IL",United States,Non-Fatal,Destroyed,Gyrocraft,Benson,B8M,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Cruise,IL,Illinois,IL
20020917X04637,Accident,1982-10-06,"HEBBRONVILLE, TX",United States,Fatal(4),Destroyed,Airplane,Cessna,210L,Yes,1.0,Reciprocating,Personal,4.0,0.0,0.0,0.0,VMC,Cruise,TX,Texas,TX
20020917X04447,Accident,1982-10-06,"FAIRVIEW, IL",United States,Non-Fatal,Destroyed,Airplane,Rand,KR2,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Maneuvering,IL,Illinois,IL
20020917X04292,Accident,1982-10-09,"MONTGOMERY, AL",United States,Non-Fatal,Substantial,Airplane,Cessna,177RG,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Takeoff,AL,Alabama,AL
20020917X04997,Accident,1982-10-12,"LEXINGTON, MO",United States,Non-Fatal,Destroyed,Airplane,Smith Miniplane,MINI,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Taxi,MO,Missouri,MO
20020917X04685,Accident,1982-10-15,"IOTA, LA",United States,Non-Fatal,Substantial,Airplane,Cessna,140,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Landing,LA,Louisiana,LA
20020917X04548,Accident,1982-10-16,"EPHRIAM, UT",United States,Fatal(1),Destroyed,Airplane,Bowers Flybaby,1A,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Maneuvering,UT,Utah,UT
20020917X04686,Accident,1982-10-16,"HOUSTON, TX",United States,Non-Fatal,Substantial,Airplane,Volksplane,VP-2,Yes,1.0,Reciprocating,Ferry,0.0,0.0,1.0,0.0,VMC,Climb,TX,Texas,TX
20020917X04451,Accident,1982-10-16,"CLEVELAND, OH",United States,Non-Fatal,Substantial,Airplane,Cessna,206,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,5.0,VMC,Approach,OH,Ohio,OH
20020917X04999,Accident,1982-10-17,"BATES CITY, MO",United States,Non-Fatal,Substantial,Airplane,Smith,MINIPLANE,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,MO,Missouri,MO
20020917X04638,Accident,1982-10-18,GULF OF MEXICO,GULF OF MEXICO,Fatal(3),Destroyed,Helicopter,Bell,206B,Yes,1.0,Turbo Shaft,Unknown,3.0,0.0,0.0,0.0,VMC,Cruise,other,,
20020917X04638,Accident,1982-10-18,GULF OF MEXICO,GULF OF MEXICO,Fatal(3),Destroyed,Helicopter,Bell,206B,Yes,1.0,Turbo Shaft,Unknown,3.0,0.0,0.0,0.0,VMC,Cruise,other,,
20020917X05067,Accident,1982-10-20,"COALTOWN, PA",United States,Non-Fatal,Destroyed,Helicopter,Hughes,369D,Yes,1.0,Turbo Shaft,Aerial Observation,0.0,3.0,0.0,0.0,VMC,Maneuvering,PA,Pennsylvania,PA
20020917X04809,Accident,1982-10-21,"CHINO, CA",United States,Non-Fatal,Substantial,Airplane,E.l. Craig,CRAIGCRAFT,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Takeoff,CA,California,CA
20020917X04583,Accident,1982-10-22,"WATERTOWN, SD",United States,Non-Fatal,Substantial,Airplane,Eipper-formance,MX-II,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,SD,South Dakota,SD
20020917X04429,Accident,1982-10-23,"SEYMOUR, IN",United States,Fatal(1),Destroyed,Airplane,C. Eff,VARI-EZE,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Approach,IN,Indiana,IN
20020917X04783,Accident,1982-10-24,"VALLEJO, CA",United States,Fatal(4),Destroyed,Airplane,Piper,PA-28-181,Yes,1.0,Reciprocating,Personal,4.0,0.0,0.0,0.0,UNK,Cruise,CA,California,CA
20020917X04689,Accident,1982-10-24,"SWEETWATER, TX",United States,Non-Fatal,Substantial,Airplane,Piper,J-3,Yes,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Maneuvering,TX,Texas,TX
20020917X04658,Accident,1982-10-25,"MORIARTY, NM",United States,Fatal(1),Substantial,Airplane,Cassutt,111M,Yes,1.0,Reciprocating,Ferry,1.0,0.0,0.0,0.0,VMC,Maneuvering,NM,New Mexico,NM
20020917X04543,Accident,1982-10-26,"ERIE, CO",United States,Non-Fatal,Destroyed,Airplane,J.a.mullan,DRAGONFLY,Yes,1.0,Reciprocating,Unknown,0.0,1.0,0.0,0.0,VMC,Approach,CO,Colorado,CO
20020917X04692,Accident,1982-10-26,"GRANTS, NM",United States,Non-Fatal,Substantial,Airplane,Quickie,TWO,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Landing,NM,New Mexico,NM
20020917X04496,Incident,1982-10-28,"WILMINGTON, DE",United States,Incident,Minor,Airplane,Beech,E90,Yes,2.0,Turbo Prop,Executive/corporate,0.0,0.0,0.0,2.0,VMC,Takeoff,DE,Delaware,DE
20020917X04460,Accident,1982-10-30,"LANSING, IL",United States,Non-Fatal,Substantial,Airplane,Flagg,13,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Takeoff,IL,Illinois,IL
20020917X04387,Accident,1982-10-31,"WITTENSVILLE, KY",United States,Non-Fatal,Substantial,Helicopter,Vanhoose/scorpio,EXECUTIVE,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Landing,KY,Kentucky,KY
20020917X04662,Accident,1982-11-01,"3 NORTH BROOKSH, TX",United States,Fatal(1),Destroyed,Airplane,"Johnson, Douglas L.",JAYHAWK,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Maneuvering,TX,Texas,TX
20020917X04356,Accident,1982-11-01,"EXMORE, VA",United States,Non-Fatal,Substantial,Airplane,Stinson,108-3,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Cruise,VA,Virginia,VA
20020917X05086,Accident,1982-11-05,"GREENVILLE, PA",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-140,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Takeoff,PA,Pennsylvania,PA
20020917X05090,Accident,1982-11-06,"NORTH CONWAY, NH",United States,Non-Fatal,Destroyed,Glider,Rolladen-schneider,LS-1D,Yes,0.0,Unknown,Personal,0.0,0.0,0.0,1.0,VMC,Landing,NH,New Hampshire,NH
20020917X05159,Accident,1982-11-07,"EVERETT, WA",United States,Non-Fatal,Destroyed,Airplane,Froehlich,M-II,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Cruise,WA,Washington,WA
20020917X04857,Accident,1982-11-07,"SAN ANDREAS, CA",United States,Non-Fatal,Destroyed,Airplane,Pitts,S1,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Unknown,CA,California,CA
20020917X04985,Accident,1982-11-07,"GERALD, MO",United States,Non-Fatal,Substantial,Gyrocraft,Bensen,M8M,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Approach,MO,Missouri,MO
20020917X04651,Accident,1982-11-11,"NEAR PARIS, AR",United States,Fatal(2),Destroyed,Airplane,Cessna,R172K,Yes,1.0,Reciprocating,Business,2.0,0.0,0.0,0.0,IMC,Cruise,AR,Arkansas,AR
20020917X04787,Accident,1982-11-13,"ORINDA, CA",United States,Fatal(1),Destroyed,Airplane,Cessna,340A,Yes,2.0,Reciprocating,Business,1.0,0.0,0.0,0.0,VMC,Cruise,CA,California,CA
20020917X04889,Accident,1982-11-14,"DEATH VALLEY, CA",United States,Non-Fatal,Destroyed,Airplane,Amateur Built,QUICKIE Q2,Yes,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,Approach,CA,California,CA
20020917X04789,Accident,1982-11-20,"SANTA PAULA, CA",United States,Non-Fatal,Destroyed,Airplane,Tifft-v,VARIEZE,Yes,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,Takeoff,CA,California,CA
20020917X04303,Accident,1982-11-20,"AIKEN, SC",United States,Fatal(2),Destroyed,Airplane,Cessna,411,Yes,2.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,IMC,Go-around,SC,South Carolina,SC
20020917X05163,Accident,1982-11-20,"CASCADE LOCKS, OR",United States,Non-Fatal,Substantial,Airplane,Piper,PA-24-250,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Cruise,OR,Oregon,OR
20020917X04474,Accident,1982-11-21,"WONEWOC, WI",United States,Non-Fatal,Substantial,Airplane,Pitts,S1S,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Approach,WI,Wisconsin,WI
20020917X04545,Accident,1982-11-22,"ENGLEWOOD, CO",United States,Fatal(2),Destroyed,Helicopter,Scorpion,133,Yes,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,Maneuvering,CO,Colorado,CO
20020917X04364,Accident,1982-11-22,"SPARTANBURG, SC",United States,Non-Fatal,Substantial,Airplane,Aerosport,CHAMP,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Takeoff,SC,South Carolina,SC
20020917X04365,Accident,1982-11-25,"BEDFORD, VA",United States,Non-Fatal,Substantial,Airplane,Cessna,150J,Yes,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Maneuvering,VA,Virginia,VA
20020917X04435,Accident,1982-12-04,"DEWITT, MI",United States,Fatal(1),Destroyed,Airplane,Cgs Aviation,HAWK,Yes,1.0,Reciprocating,Unknown,1.0,0.0,0.0,0.0,VMC,Maneuvering,MI,Michigan,MI
20020917X04795,Accident,1982-12-05,"RIVERSIDE, CA",United States,Fatal(1),Destroyed,Unknown,Varieze,RUATAN,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Maneuvering,CA,California,CA
20020917X04369,Accident,1982-12-08,"LONDON, KY",United States,Non-Fatal,Substantial,Airplane,Pitts,SPECIAL 51C,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,KY,Kentucky,KY
20020917X04888,Accident,1982-12-09,"6 N.W. HALF MOO, CA",United States,Non-Fatal,Substantial,Airplane,Pitts,S1C,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,CA,California,CA
20020917X04811,Accident,1982-12-12,"NORCO, CA",United States,Fatal(2),Destroyed,Airplane,Rand,KR-2,Yes,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,Maneuvering,CA,California,CA
20020917X04880,Accident,1982-12-12,"CAREFREE, AZ",United States,Non-Fatal,Substantial,Airplane,Frank Turben,AERO SPORT SCAMP,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Takeoff,AZ,Arizona,AZ
20020917X04825,Accident,1982-12-12,"FREMONT, CA",United States,Non-Fatal,Substantial,Airplane,Hollman,CONDOR,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Takeoff,CA,California,CA
20020917X05141,Accident,1982-12-18,"RICHLAND, WA",United States,Fatal(1),Destroyed,Airplane,Burke-parker,QUICKIE,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Maneuvering,WA,Washington,WA
20020917X04812,Accident,1982-12-18,"HEMET, CA",United States,Non-Fatal,Destroyed,Airplane,Norman Negus,KR-2,Yes,1.0,Reciprocating,Unknown,0.0,2.0,0.0,0.0,VMC,Go-around,CA,California,CA
20020917X04819,Accident,1982-12-18,"CORNVILLE, AZ",United States,Fatal(1),Substantial,Airplane,Grumman American,AA-1B,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Maneuvering,AZ,Arizona,AZ
20020917X04325,Accident,1982-12-22,"STOCKBRIDGE, GA",United States,Non-Fatal,Substantial,Airplane,Quickie,2,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,GA,Georgia,GA
20020917X04312,Accident,1982-12-26,"APEX, NC",United States,Non-Fatal,Substantial,Airplane,Luscombe,8A,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,1.0,VMC,Approach,NC,North Carolina,NC
20001214X42012,Accident,1983-01-04,"CAMARILLO, CA",United States,Fatal(2),Destroyed,Unknown,Javelin Aircraft,WICHAWK,Yes,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,Maneuvering,CA,California,CA
20001214X41928,Accident,1983-01-05,"HORSE CAVE, KY",United States,Non-Fatal,Substantial,Unknown,Cessna,T210L,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Cruise,KY,Kentucky,KY
20001214X41952,Accident,1983-01-09,"YOUNGSTOWN, OH",United States,Non-Fatal,Destroyed,Unknown,Rutan,VARIEZE,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Approach,OH,Ohio,OH
20001214X41935,Accident,1983-01-09,"CHERRY POINT, NC",United States,Fatal(7),Destroyed,Unknown,Beech,D55,Yes,2.0,Reciprocating,Personal,7.0,0.0,0.0,2.0,VMC,Cruise,NC,North Carolina,NC
20001214X41935,Accident,1983-01-09,"CHERRY POINT, NC",United States,Fatal(7),Substantial,Unknown,Mcdonnell Douglas,F4C,Yes,2.0,Turbo Jet,Public Aircraft,7.0,0.0,0.0,2.0,VMC,Maneuvering,NC,North Carolina,NC
20001214X41908,Accident,1983-01-09,"CHUGIAK, AK",United States,Non-Fatal,Substantial,Unknown,Willbird,2,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Takeoff,AK,Alaska,AK
20001214X42022,Accident,1983-01-16,"SAN JOSE, CA",United States,Non-Fatal,Substantial,Unknown,Pitts,S1S,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,IMC,Landing,CA,California,CA
